,participant_id,frame_id,timestamp,action,JOINT_NONE,JOINT_HEAD,JOINT_NECK,JOINT_TORSO,JOINT_WAIST,JOINT_LEFT_COLLAR,JOINT_LEFT_SHOULDER,JOINT_LEFT_ELBOW,JOINT_LEFT_WRIST,JOINT_LEFT_HAND,JOINT_RIGHT_COLLAR,JOINT_RIGHT_SHOULDER,JOINT_RIGHT_ELBOW,JOINT_RIGHT_WRIST,JOINT_RIGHT_HAND,JOINT_LEFT_HIP,JOINT_LEFT_KNEE,JOINT_LEFT_ANKLE,JOINT_RIGHT_HIP,JOINT_RIGHT_KNEE,JOINT_RIGHT_ANKLE
0,7,3582,1649864386679772853,mixer,[ 0. -0.  0.],[2.09392432 0.02847988 0.47692981],[2.11694556 0.02713379 0.35446851],[2.16613159e+00 2.72178707e-02 2.90832520e-04],[ 2.14411255  0.02554113 -0.22195027],[2.12963257 0.02715548 0.26311292],[ 2.12963208 -0.15867712  0.25378864],[ 2.06659741 -0.33328528  0.01029532],[ 1.86699731 -0.43288284  0.17883479],[ 1.82707727 -0.45280237  0.21254269],[2.12963257 0.02715548 0.26311292],[2.15315283 0.20813789 0.25078818],[2.00037134 0.44785791 0.13702332],[1.96658484 0.38995007 0.40844666],[1.95982751 0.3783685  0.46273132],[ 2.15054736 -0.08977252 -0.25219391],[ 2.04889697 -0.06492511 -0.69763397],[ 2.04889697 -0.06492511 -1.12804419],[ 2.15969971  0.13792435 -0.25786127],[ 2.11013013  0.09090982 -0.71029858],[ 2.11013013  0.09090982 -1.14070886]
0,7,3583,1649864386680193901,mixer,[ 0. -0.  0.],[2.09391602 0.02396071 0.47696274],[2.11694824 0.0245176  0.35446796],[2.16674414e+00 2.70577583e-02 8.08197021e-04],[ 2.14425903  0.02555975 -0.22138736],[2.12980762 0.02517357 0.26313892],[ 2.13012891 -0.16065274  0.25289456],[ 2.06507666 -0.34454724  0.01687959],[ 1.87912305 -0.41189108  0.21448067],[ 1.84193237 -0.42535986  0.25400089],[2.12980762 0.02517357 0.26313892],[2.15322461 0.20527174 0.25058865],[2.00212585 0.44593875 0.13656856],[1.95357983 0.39239429 0.40663608],[1.94387061 0.38168539 0.46064957],[ 2.15117163 -0.08981874 -0.25242944],[ 2.03696985 -0.06196742 -0.69463861],[ 2.03696985 -0.06196742 -1.12504858],[ 2.15981885  0.13806642 -0.25792352],[ 2.10970923  0.08948537 -0.71013538],[ 2.10970923  0.08948537 -1.14054529]
0,7,3584,1649864386680576086,mixer,[ 0. -0.  0.],[2.09391748 0.01636383 0.47694138],[2.11694824 0.02011372 0.35446747],[2.16750391e+00 2.67741127e-02 1.34899902e-03],[ 2.14460937  0.02558413 -0.22080641],[2.13001758 0.02183551 0.26318219],[ 2.13019385 -0.16436876  0.25218921],[ 2.0644209  -0.34996246  0.01770619],[ 1.9071792  -0.39406003  0.2446124 ],[ 1.87573083 -0.40287955  0.28999365],[2.13001758 0.02183551 0.26318219],[2.15320483 0.20060655 0.25065088],[2.00378711 0.44222726 0.13642693],[1.92794946 0.40027719 0.4022178 ],[1.91278198 0.39188718 0.45537598],[ 2.15328955 -0.08983566 -0.25259563],[ 2.04950488 -0.06545899 -0.69756848],[ 2.04950488 -0.06545899 -1.12797803],[ 2.16152075  0.13797202 -0.25814462],[ 2.11061499  0.09013431 -0.71034644],[ 2.11061499  0.09013431 -1.14075598]
0,7,3585,1649864386685998678,mixer,[ 0. -0.  0.],[2.09391235 0.00223    0.47694333],[2.11694434 0.00799525 0.35446271],[2.1684292  0.02585656 0.00240634],[ 2.14527344  0.0256474  -0.21972473],[2.13027368 0.0126195  0.26331616],[ 2.12987378 -0.17812918  0.25459509],[ 2.06954492 -0.36006866  0.0158198 ],[ 1.95434741 -0.33252939  0.2643418 ],[ 1.93130786 -0.32702155  0.3140462 ],[2.13027368 0.0126195  0.26331616],[2.15268091 0.18976709 0.2521646 ],[2.00874927 0.43177002 0.13185881],[1.86020142 0.43580286 0.36361151],[1.83049182 0.43660944 0.40996204],[ 2.15204224 -0.08970583 -0.25428491],[ 2.05275098 -0.06640316 -0.70033862],[ 2.05275098 -0.06640316 -1.13074756],[ 2.16510913  0.13785635 -0.25842087],[ 2.11264355  0.09042299 -0.71048615],[ 2.11264355  0.09042299 -1.14089502]
0,7,3586,1649864386686537981,mixer,[ 0. -0.  0.],[2.09388013e+00 8.23423266e-04 4.77064178e-01],[2.11693799e+00 2.06110144e-03 3.54452942e-01],[2.16864502 0.01940162 0.00265823],[ 2.14628906  0.02599816 -0.21945657],[2.13033423 0.00655369 0.26330978],[ 2.13620068 -0.18179558  0.2513801 ],[ 2.06629492 -0.3690249   0.01940022],[ 1.97148755 -0.27543332  0.26206229],[ 1.95252612 -0.256715    0.3105947 ],[2.13033423 0.00655369 0.26330978],[2.15147827 0.18600845 0.25561639],[2.00635303 0.41838214 0.11887782],[1.826578   0.47388287 0.32193756],[1.79062305 0.48498303 0.3625495 ],[ 2.15363745 -0.08909522 -0.25815421],[ 2.05799634 -0.06820583 -0.70512335],[ 2.05799634 -0.06820583 -1.13553149],[ 2.17628198  0.13525323 -0.26155942],[ 2.11216992  0.09033107 -0.71237714],[ 2.11216992  0.09033107 -1.1427854 ]
0,7,3587,1649864386687047481,mixer,[ 0. -0.  0.],[2.09384424e+00 1.50229692e-03 4.77239105e-01],[2.11693457e+00 1.24050677e-03 3.54677612e-01],[2.16894873 0.01225846 0.00245303],[ 2.14679541  0.02397728 -0.21947061],[2.1304021  0.00409329 0.26347897],[ 2.13713013 -0.18971159  0.26572955],[ 2.0654231  -0.36631238  0.0260904 ],[ 1.96302454 -0.26805811  0.26440375],[ 1.9425448  -0.24840726  0.31206641],[2.1304021  0.00409329 0.26347897],[2.15139941 0.18516403 0.25585135],[2.00440442 0.40850226 0.10662301],[1.80947803 0.47495255 0.29242047],[1.7704928  0.48824261 0.32957996],[ 2.15631543 -0.09200603 -0.25757822],[ 2.06455786 -0.06912489 -0.705263  ],[ 2.06455786 -0.06912489 -1.1356709 ],[ 2.1859375   0.13048209 -0.26191269],[ 2.11166675  0.09167963 -0.7117381 ],[ 2.11166675  0.09167963 -1.142146  ]
0,7,3588,1649864386696321725,mixer,[ 0. -0.  0.],[2.0937959  0.00287159 0.47748749],[2.11692944e+00 6.65957332e-04 3.55155823e-01],[ 2.17002148e+00 -2.00872326e-03  2.12438965e-03],[ 2.14744312  0.0110722  -0.21967992],[ 2.13064551e+00 -2.50297785e-05  2.63952362e-01],[ 2.13531055 -0.19608482  0.28071667],[ 2.05317896 -0.36402295  0.03821265],[ 1.95103198 -0.24065065  0.26561279],[ 1.93060254 -0.2159762   0.31109283],[ 2.13064551e+00 -2.50297785e-05  2.63952362e-01],[2.15118188 0.18430255 0.25669629],[2.00033435 0.39876947 0.09856342],[1.7840946  0.47789133 0.25459445],[1.74084668 0.4937157  0.28580066],[ 2.15292847 -0.10597588 -0.25309509],[ 2.05946973 -0.06055158 -0.69870258],[ 2.05946973 -0.06055158 -1.12910974],[ 2.18284619  0.11941731 -0.25777908],[ 2.11955469  0.09480264 -0.71027466],[ 2.11955469  0.09480264 -1.14068176]
0,7,3589,1649864386696848154,mixer,[ 0. -0.  0.],[2.09378247 0.00417261 0.47755554],[2.11692871e+00 6.15900159e-04 3.55390594e-01],[ 2.17059741e+00 -6.10553980e-03  2.16357422e-03],[ 2.14739429  0.00239368 -0.21979893],[ 2.13078076e+00 -1.11892354e-03  2.64221649e-01],[ 2.13622852 -0.19812376  0.28720395],[ 2.04515649 -0.36024203  0.04265864],[ 1.95037378 -0.2285498   0.26891757],[ 1.93141724 -0.20221136  0.31416937],[ 2.13078076e+00 -1.11892354e-03  2.64221649e-01],[2.15111792 0.18412357 0.25702698],[1.9927019  0.39274655 0.09652876],[1.772203   0.47895099 0.24305096],[1.72810327 0.49619186 0.27235541],[ 2.15104541 -0.11507553 -0.24965211],[ 2.06772827 -0.06370957 -0.69662354],[ 2.06772827 -0.06370957 -1.12703027],[ 2.17999512  0.11163669 -0.25652548],[ 2.1115127   0.096033   -0.70866516],[ 2.1115127   0.096033   -1.13907202]
0,7,3590,1649864386697356224,mixer,[ 0. -0.  0.],[2.09377295 0.00554994 0.47760416],[2.11692847e+00 6.02778256e-04 3.55634705e-01],[ 2.17123633 -0.00857993  0.00263214],[ 2.14705322 -0.00410754 -0.21934322],[ 2.13094824e+00 -1.76777077e-03  2.64505798e-01],[ 2.13755054 -0.1998008   0.2936123 ],[ 2.04265967 -0.35820398  0.04502332],[ 1.94978174 -0.21600902  0.26592474],[ 1.93120618 -0.18757002  0.31010504],[ 2.13094824e+00 -1.76777077e-03  2.64505798e-01],[2.15103784 0.18395963 0.25739789],[1.99331165 0.39011322 0.08853273],[1.76933472 0.47756638 0.22934962],[1.72453931 0.49505701 0.257513  ],[ 2.14889355 -0.12360075 -0.23962325],[ 2.06265527 -0.06104197 -0.68460931],[ 2.06265527 -0.06104197 -1.11501575],[ 2.18135083  0.10325305 -0.25647012],[ 2.11186475  0.09790704 -0.70869403],[ 2.11186475  0.09790704 -1.13910046]
0,7,3591,1649864386702368259,mixer,[ 0. -0.  0.],[2.09376465 0.008472   0.47764865],[2.11692822e+00 6.07912898e-04 3.56143829e-01],[ 2.17148364 -0.01273114  0.00358838],[ 2.14595459 -0.01305264 -0.2182807 ],[ 2.13102271 -0.00283824  0.26506091],[ 2.137396   -0.199343    0.29367526],[ 2.04672681 -0.36202585  0.04159152],[ 1.9473573  -0.23067897  0.2667464 ],[ 1.9274834  -0.20440959  0.31177737],[ 2.13102271 -0.00283824  0.26506091],[2.15090479 0.18372211 0.25808057],[2.00181152 0.39191653 0.07736235],[1.77490649 0.47552649 0.21644675],[1.72952551 0.49224847 0.24426363],[ 2.14619043 -0.13049718 -0.23618527],[ 2.07813647 -0.06924032 -0.684492  ],[ 2.07813647 -0.06924032 -1.11489771],[ 2.17321606  0.09341415 -0.25421719],[ 2.110552    0.10193687 -0.70738739],[ 2.110552    0.10193687 -1.13779321]
0,7,3592,1649864386702837944,mixer,[ 0. -0.  0.],[2.09376636 0.0099829  0.47764496],[2.11692822e+00 6.24689937e-04 3.56399841e-01],[ 2.17145776 -0.01282777  0.00391174],[ 2.14538428 -0.01308672 -0.21789391],[ 2.13101855 -0.0028514   0.2653175 ],[ 2.13734204 -0.19887532  0.29278165],[ 2.03440576 -0.35969879  0.04313455],[ 1.95512219 -0.20692682  0.26281409],[ 1.9392655  -0.17637242  0.30675   ],[ 2.13101855 -0.0028514   0.2653175 ],[2.1508335  0.18369423 0.25841907],[2.0039939  0.3927634  0.07535629],[1.77699548 0.4746586  0.21553186],[1.73159583 0.49103763 0.24356697],[ 2.1461709  -0.13021315 -0.2333026 ],[ 2.07988965 -0.07118298 -0.68217291],[ 2.07988965 -0.07118298 -1.11257837],[ 2.17134766  0.09352711 -0.25069505],[ 2.11062695  0.1033291  -0.70410358],[ 2.11062695  0.1033291  -1.13450903]
0,7,3593,1649864386703283786,mixer,[ 0. -0.  0.],[2.09374976 0.01491903 0.47778729],[2.11692822 0.00765988 0.35675119],[ 2.17133984 -0.01196731  0.00455298],[ 2.14563647 -0.01138881 -0.21729489],[2.13098877 0.002588   0.26573932],[ 2.1370127  -0.18999811  0.28635571],[ 2.03634949 -0.36272275  0.04345773],[ 1.96014917 -0.22756862  0.27562613],[ 1.94490906 -0.2005378   0.32205981],[2.13098877 0.002588   0.26573932],[2.15066455 0.19125497 0.25886206],[1.9996438  0.39511044 0.07284581],[1.77669067 0.47564447 0.22043117],[1.7321001  0.49175128 0.24994824],[ 2.14599463 -0.12796795 -0.23741269],[ 2.06915674 -0.06300568 -0.68377295],[ 2.06915674 -0.06300568 -1.11417773],[ 2.17277783  0.0956947  -0.25137135],[ 2.10542773  0.10273345 -0.70389325],[ 2.10542773  0.10273345 -1.13429797]
0,7,3594,1649864386710654020,mixer,[ 0. -0.  0.],[2.09378613 0.0185222  0.47762241],[2.11692822 0.01350145 0.35659238],[ 2.16807275 -0.01133668  0.00426794],[ 2.14606299 -0.01054043 -0.21797591],[2.13014575 0.0070824  0.26553931],[ 2.13693677 -0.18057069  0.27666153],[ 2.04793201 -0.3678165   0.04070556],[ 1.96624121 -0.2462131   0.27850146],[ 1.94990308 -0.22189243  0.32606064],[2.13014575 0.0070824  0.26553931],[2.15122168 0.19625273 0.25719824],[1.99703186 0.39664017 0.07084258],[1.78308862 0.47632394 0.23173529],[1.74029993 0.49226071 0.26391382],[ 2.14600391 -0.12603066 -0.24208112],[ 2.07530005 -0.06793469 -0.69039703],[ 2.07530005 -0.06793469 -1.12080139],[ 2.17298291  0.09713554 -0.25211745],[ 2.10450513  0.10243845 -0.70449341],[ 2.10450513  0.10243845 -1.13489783]
0,7,3595,1649864386711145401,mixer,[ 0. -0.  0.],[2.09382983 0.02761169 0.47747995],[2.11692285 0.02510086 0.35654022],[ 2.16153760e+00 -2.09228897e-03  3.20471191e-03],[ 2.14369897 -0.00511401 -0.21939337],[2.12844336 0.01807901 0.26530145],[ 2.13578125 -0.167466    0.27441544],[ 2.06557886 -0.3595145   0.03941499],[ 1.96902112 -0.26098727  0.28236182],[ 1.94970959 -0.24128183  0.33095117],[2.12844336 0.01807901 0.26530145],[2.15194336 0.20473123 0.25315445],[1.98961633 0.38729175 0.0598727 ],[1.84666199 0.47252911 0.28426697],[1.81807117 0.4895766  0.32914581],[ 2.14531177 -0.1174762  -0.25531392],[ 2.07268701 -0.06537823 -0.70405902],[ 2.07268701 -0.06537823 -1.13446265],[ 2.17290332  0.10426647 -0.25568716],[ 2.10348706  0.10095348 -0.70793823],[ 2.10348706  0.10095348 -1.13834192]
0,7,3596,1649864386711576461,mixer,[ 0. -0.  0.],[2.09385132 0.02940596 0.47738336],[2.11691846 0.0286035  0.35647028],[2.16006641 0.00375956 0.00235706],[ 2.14247437e+00 -6.63611412e-04 -2.20237030e-01],[2.12804712 0.02219578 0.26513779],[ 2.13499121 -0.16368681  0.27353098],[ 2.07020874 -0.35821426  0.04042591],[ 1.96729199 -0.27109268  0.28514755],[ 1.94670862 -0.25366837  0.33409189],[2.12804712 0.02219578 0.26513779],[2.15184082 0.2073866  0.25159811],[1.98991321 0.37891641 0.04977488],[1.87747388 0.45052444 0.29533621],[1.85498596 0.46484604 0.34444849],[ 2.1453313  -0.11656688 -0.25442773],[ 2.05979175 -0.05682158 -0.69993164],[ 2.05979175 -0.05682158 -1.13033496],[ 2.17406494  0.10987899 -0.25872366],[ 2.10169507  0.09981522 -0.71041119],[ 2.10169507  0.09981522 -1.14081458]
0,7,3597,1649864386717695951,mixer,[ 0. -0.  0.],[2.09380127 0.03284785 0.47735724],[2.11566577 0.03164254 0.35631558],[ 2.15734595e+00  1.48914471e-02 -5.41015625e-04],[ 2.13826538  0.00942236 -0.22298882],[2.12635376 0.02734706 0.26480701],[ 2.13233545 -0.15815121  0.26857684],[ 2.08108032 -0.35466476  0.03580302],[ 1.94958643 -0.33384573  0.28150671],[ 1.9232876  -0.32968192  0.33064746],[2.12635376 0.02734706 0.26480701],[2.15003418 0.20936142 0.25033234],[2.00236719 0.39783499 0.05513885],[1.94504578 0.40091913 0.32863318],[1.93358154 0.40153595 0.38333203],[ 2.14481421 -0.10964028 -0.25877866],[ 2.06460352 -0.06275238 -0.70680481],[ 2.06460352 -0.06275238 -1.13720752],[ 2.17621118  0.11973975 -0.26655368],[ 2.09268994  0.09555618 -0.71577411],[ 2.09268994  0.09555618 -1.14617676]
0,7,3598,1649864386718143701,mixer,[ 0. -0.  0.],[2.09372656 0.03547221 0.47753326],[2.11330225 0.03280905 0.35622363],[ 2.15691431e+00  1.88461514e-02 -1.23803711e-03],[ 2.13846387  0.01260395 -0.22371844],[2.12446362 0.02923561 0.2647406 ],[ 2.12955933 -0.1549841   0.26492215],[ 2.07943628 -0.35057599  0.03646356],[ 1.91903784 -0.35799741  0.26519928],[ 1.88695813 -0.35948169  0.31094641],[2.12446362 0.02923561 0.2647406 ],[2.14903003 0.20975452 0.25001466],[2.00587134 0.40293414 0.06253384],[1.9630769  0.38771313 0.33828696],[1.95451807 0.38466895 0.39343759],[ 2.14451367 -0.10681432 -0.25792593],[ 2.06405029 -0.063445   -0.70626062],[ 2.06405029 -0.063445   -1.13666296],[ 2.17710352  0.12115163 -0.27012769],[ 2.09533325  0.09599251 -0.71961627],[ 2.09533325  0.09599251 -1.15001855]
0,7,3599,1649864386718553066,mixer,[ 0. -0.  0.],[2.09204932 0.04037257 0.47754831],[2.10906689 0.03434005 0.35611975],[ 2.15636304e+00  2.33709183e-02 -1.11318970e-03],[ 2.13879541  0.01668704 -0.22365205],[2.1211665  0.03153384 0.26472937],[ 2.12526978 -0.15006932  0.25887827],[ 2.07507642 -0.34692068  0.036672  ],[ 1.88784814 -0.37675525  0.24201303],[ 1.85040247 -0.38272217  0.28308124],[2.1211665  0.03153384 0.26472937],[2.1481167  0.21005052 0.24969514],[2.00571838 0.4023588  0.06697747],[1.96152783 0.35691443 0.3391749 ],[1.9526897  0.34782556 0.39361438],[ 2.14405811 -0.10233936 -0.25847263],[ 2.06110522 -0.0634069  -0.70676056],[ 2.06110522 -0.0634069  -1.1371626 ],[ 2.17750122  0.12240567 -0.27517346],[ 2.1029248   0.09788371 -0.72594598],[ 2.1029248   0.09788371 -1.1563479 ]
0,7,3600,1649864386719004392,mixer,[ 0. -0.  0.],[2.08646436 0.05232517 0.47709137],[2.10113672 0.04226215 0.35586337],[ 2.15580127e+00  3.07541084e-02 -2.06909180e-05],[ 2.13965186  0.02374471 -0.2226566 ],[2.11513208 0.03931581 0.26474863],[ 2.11857593 -0.14211909  0.26051758],[ 2.05917847 -0.33800223  0.04137736],[ 1.8486825  -0.41638416  0.20771059],[ 1.80658325 -0.43206055  0.24097723],[2.11513208 0.03931581 0.26474863],[2.14650757 0.21723932 0.25234589],[2.00237988 0.40368265 0.06690905],[1.95962073 0.32870178 0.33274466],[1.95106885 0.3137056  0.38591177],[ 2.14384546 -0.09485801 -0.25726767],[ 2.03737012 -0.06092178 -0.70096759],[ 2.03737012 -0.06092178 -1.1313689 ],[ 2.1770271   0.12942632 -0.27419879],[ 2.0812998   0.09058205 -0.71994043],[ 2.0812998   0.09058205 -1.1503418 ]
0,7,3601,1649864386725890159,mixer,[ 0. -0.  0.],[2.08108984 0.05433464 0.47670114],[2.09750879 0.0447729  0.35572742],[2.15564551e+00 3.21479874e-02 6.62567139e-04],[ 2.1401394   0.0259288  -0.22204239],[2.11240259 0.04153859 0.26476508],[ 2.11542773 -0.14089194  0.26219543],[ 2.05778271 -0.33466473  0.03901321],[ 1.84078296 -0.42580618  0.18976711],[ 1.79738306 -0.44403448  0.21991788],[2.11240259 0.04153859 0.26476508],[2.14578003 0.21945105 0.25229541],[1.99956189 0.40485297 0.06540642],[1.96194849 0.339276   0.33449243],[1.95442578 0.32616061 0.38830963],[ 2.14417798 -0.09259179 -0.25667224],[ 2.04081787 -0.06426073 -0.70150024],[ 2.04081787 -0.06426073 -1.13190112],[ 2.17585376  0.13259625 -0.27257492],[ 2.09273975  0.0943978  -0.7208949 ],[ 2.09273975  0.0943978  -1.1512959 ]
0,7,3602,1649864386726287841,mixer,[ 0. -0.  0.],[2.07690967 0.0539819  0.47640533],[2.09514673 0.04589473 0.35560516],[2.15564722e+00 3.31235046e-02 1.20718384e-03],[ 2.14067163  0.02782716 -0.22155774],[2.11065747 0.04262054 0.26474747],[ 2.11643921 -0.13973529  0.26197244],[ 2.05237354 -0.33370068  0.03934098],[ 1.83719263 -0.43057407  0.18913351],[ 1.79415649 -0.44994873  0.21909203],[2.11065747 0.04262054 0.26474747],[2.14532764 0.22032138 0.25198964],[1.99863843 0.40681827 0.06492561],[1.96483057 0.35003564 0.33650958],[1.95806897 0.33867911 0.39082639],[ 2.14457959 -0.09070206 -0.25593466],[ 2.04922363 -0.06789944 -0.70286292],[ 2.04922363 -0.06789944 -1.13326355],[ 2.17511035  0.13532776 -0.27103012],[ 2.09885034  0.09607061 -0.72047522],[ 2.09885034  0.09607061 -1.15087585]
0,7,3603,1649864386734307289,mixer,[ 0. -0.  0.],[2.07602173 0.05221948 0.47620212],[2.0941731  0.04657954 0.35527252],[2.15602417e+00 3.36629677e-02 1.68881226e-03],[ 2.14160669  0.02907177 -0.22112822],[2.11005493 0.04326287 0.26448068],[ 2.11821069 -0.13957672  0.26220523],[ 2.05924194 -0.3276756   0.03130241],[ 1.84726685 -0.41094678  0.19335561],[ 1.80487183 -0.42760101  0.22576625],[2.11005493 0.04326287 0.26448068],[2.14572314 0.22075906 0.25088113],[1.99824805 0.4074758  0.06230077],[1.96106592 0.35628009 0.33456039],[1.95362952 0.34604095 0.38901233],[ 2.1446438  -0.08918195 -0.25435774],[ 2.01477271 -0.06429    -0.69238831],[ 2.01477271 -0.06429    -1.12278821],[ 2.17370825  0.13798323 -0.26751678],[ 2.10712158  0.09582535 -0.71823376],[ 2.10712158  0.09582535 -1.14863367]
0,7,3604,1649864386734886407,mixer,[ 0. -0.  0.],[2.07601367 0.05133009 0.47611087],[2.09408862 0.04667037 0.35511514],[2.15629663e+00 3.37137451e-02 1.89062500e-03],[ 2.14241895  0.02923831 -0.22096284],[2.11007495 0.04334073 0.26434222],[ 2.11688477 -0.13974933  0.26211359],[ 2.06485083 -0.322754    0.02485576],[ 1.86348047 -0.37210965  0.21232347],[ 1.82320642 -0.38198077  0.24981702],[2.11007495 0.04334073 0.26434222],[2.14566455 0.22061676 0.25021588],[2.00021875 0.40765561 0.05955533],[1.92448315 0.3787421  0.32705911],[1.90933606 0.37295938 0.38055988],[ 2.1447251  -0.08898361 -0.25320085],[ 2.01599524 -0.06405447 -0.69156573],[ 2.01599524 -0.06405447 -1.12196533],[ 2.17383984  0.13903207 -0.26493622],[ 2.10297388  0.09325383 -0.714646  ],[ 2.10297388  0.09325383 -1.14504553]
0,7,3605,1649864386735439300,mixer,[ 0. -0.  0.],[2.07602612 0.05037699 0.47602902],[2.09404834 0.0467118  0.35495984],[2.15657104e+00 3.37284126e-02 2.10144043e-03],[ 2.14318945  0.02930825 -0.22078329],[2.11012939 0.04337245 0.26420404],[ 2.11521826 -0.13985239  0.26209509],[ 2.06936743 -0.3162077   0.01809052],[ 1.90073474 -0.34091971  0.23963857],[ 1.86700818 -0.34586212  0.28394818],[2.11012939 0.04337245 0.26420404],[2.14582544 0.22000119 0.24928043],[2.00585522 0.40363245 0.05071143],[1.85782397 0.39755063 0.28773657],[1.82821777 0.39633426 0.3351416 ],[ 2.14480103 -0.08889522 -0.25160382],[ 2.02151062 -0.06370795 -0.69151434],[ 2.02151062 -0.06370795 -1.12191357],[ 2.17408447  0.13984662 -0.26215826],[ 2.11027881  0.10052101 -0.71353229],[ 2.11027881  0.10052101 -1.14393152]
0,7,3606,1649864386735993623,mixer,[ 0. -0.  0.],[2.07603101 0.04411359 0.47596429],[2.09400049 0.03897006 0.35485406],[2.15706201 0.03306831 0.00262027],[ 2.1447124   0.02935303 -0.22033652],[2.11025195 0.03744912 0.26408011],[ 2.10864575 -0.14626352  0.2592561 ],[ 2.06297803 -0.31934167  0.01631919],[ 1.9345835  -0.28992444  0.26737277],[ 1.90890454 -0.28404099  0.3175835 ],[2.11025195 0.03744912 0.26408011],[2.1466416  0.21150819 0.24938159],[2.00802966 0.36641708 0.03063535],[1.79441382 0.44007709 0.20186885],[1.75169067 0.45480908 0.23611555],[ 2.14492627 -0.08852371 -0.24765927],[ 2.02501489 -0.06355405 -0.68851453],[ 2.02501489 -0.06355405 -1.11891309],[ 2.17579004  0.13880939 -0.26050757],[ 2.10891846  0.10318864 -0.71174469],[ 2.10891846  0.10318864 -1.14214319]
0,7,3607,1649864386742632627,mixer,[ 0. -0.  0.],[2.07605591 0.03991986 0.47598199],[2.09399805 0.03483763 0.35482507],[2.15727539 0.03269499 0.00295615],[ 2.14543164  0.02936105 -0.22003394],[2.11032178 0.03428489 0.2640531 ],[ 2.10882349 -0.14902153  0.25801953],[ 2.0562627  -0.32150882  0.01832407],[ 1.94389001 -0.24639301  0.26740265],[ 1.92141553 -0.23136984  0.31721835],[2.11032178 0.03428489 0.2640531 ],[2.14601514 0.20815356 0.25162083],[2.00243054 0.35997021 0.03643818],[1.76080566 0.43850269 0.16197803],[1.71248071 0.45420917 0.187086  ],[ 2.14501636 -0.08759353 -0.24835423],[ 2.0485603  -0.06826313 -0.69520752],[ 2.0485603  -0.06826313 -1.12560571],[ 2.17757568  0.13690848 -0.26217145],[ 2.11305371  0.10426353 -0.71397498],[ 2.11305371  0.10426353 -1.14437317]
0,7,3608,1649864386743195056,mixer,[ 0. -0.  0.],[2.07623926 0.03708984 0.47606976],[2.09399731 0.03122429 0.35481976],[2.15891895 0.02679023 0.00407611],[ 2.14683887  0.02624947 -0.21892537],[2.11078223 0.03007789 0.2641376 ],[ 2.10831104 -0.15625215  0.26495016],[ 2.05171606 -0.32401865  0.02128931],[ 1.94869592 -0.22142436  0.26874353],[ 1.92809192 -0.2009055   0.31823438],[2.11078223 0.03007789 0.2641376 ],[2.14726685 0.20518341 0.25318604],[2.00776392 0.35717178 0.03373748],[1.74528052 0.434979   0.11988168],[1.69278381 0.45054044 0.13711052],[ 2.14512256 -0.08898361 -0.24824823],[ 2.0377229  -0.06523598 -0.69238367],[ 2.0377229  -0.06523598 -1.12278149],[ 2.18104443  0.13145274 -0.26018454],[ 2.11824097  0.10729271 -0.71276257],[ 2.11824097  0.10729271 -1.1431604 ]
0,7,3609,1649864386743614435,mixer,[ 0. -0.  0.],[2.07663599 0.03227695 0.47655649],[2.09405469 0.02543983 0.35484857],[2.16201465 0.01070925 0.00715515],[ 2.14870679  0.01547669 -0.21572575],[2.11173169 0.02160826 0.26441006],[ 2.10663599 -0.16644305  0.2731557 ],[ 2.04930957 -0.32609332  0.02209552],[ 1.94713708 -0.22207082  0.26617319],[ 1.92670264 -0.20126631  0.31498871],[2.11173169 0.02160826 0.26441006],[2.14765601 0.20109892 0.25524008],[ 2.05077173  0.32769684 -0.0024267 ],[1.79259155 0.42067596 0.07194831],[1.74095557 0.43927179 0.08682331],[ 2.14490381 -0.09533462 -0.24763782],[ 1.9880177  -0.05643731 -0.67568921],[ 1.9880177  -0.05643731 -1.1060863 ],[ 2.18537744  0.1162663  -0.25401746],[ 2.10329395  0.10796938 -0.7040705 ],[ 2.10329395  0.10796938 -1.13446765]
0,7,3610,1649864386752835988,mixer,[ 0. -0.  0.],[2.07667432 0.03153135 0.47696021],[2.09405786 0.02582177 0.35486218],[2.16270581 0.0075486  0.00817825],[ 2.14938306  0.01068088 -0.21473055],[2.11194873 0.02105945 0.26451007],[ 2.10484375 -0.16614395  0.27327881],[ 2.05010767 -0.32674655  0.02147647],[ 1.94602563 -0.22223775  0.26341675],[ 1.92520923 -0.20133598  0.31180481],[2.11194873 0.02105945 0.26451007],[2.14704395 0.20144876 0.25500899],[ 2.06164673  0.31834912 -0.01189026],[1.80693909 0.41526758 0.06570537],[1.75599756 0.43465128 0.08122449],[ 2.14478613 -0.09829654 -0.24900232],[ 2.01954688 -0.05607461 -0.68705072],[ 2.01954688 -0.05607461 -1.11744751],[ 2.18887061  0.11036526 -0.25245258],[ 2.12596753  0.10977074 -0.70565973],[ 2.12596753  0.10977074 -1.13605652]
